                  lambda                      s^                    X11A                    X12A                    Y11A                    Y12A                    Y11B                    Y12B                    X11C                    X12C                    Y11C                    Y12C                    X11G                    X12G                    Y11G                    Y12G                    Y11H                    Y12H                    X11M                    X12M                    Y11M                    Y12M                    Z11M                    Z12M
   2.000000000000000E-01   3.999999898951501E-05   7.375885678004768E+00  -1.442125859601117E+00   7.025507639365258E+00  -1.266199255687240E+00  -9.352739352643382E-01   1.136881686099996E+00   8.021488463306143E+00  -3.713429256139553E-02   8.883251903402583E+00   3.182166160019875E-02   6.991964903473855E-01  -7.625661245887827E-01   5.346754288946211E-01  -6.724493753035997E-01   4.491129274369907E-01   5.348000217329667E-02   6.976383808696767E+00  -5.434010288702446E-02   7.327667356176404E+00  -3.948454001858046E-02   6.675994339542816E+00  -2.231976546870827E-02
   2.000000000000000E-01   4.999999873689376E-05   7.375881440257894E+00  -1.442123719871429E+00   7.025484523442479E+00  -1.266180258490592E+00  -9.352498259046931E-01   1.136861089236753E+00   8.021487816944973E+00  -3.713373257154272E-02   8.883226582280036E+00   3.182077970438684E-02   6.992066417155784E-01  -7.625771364104067E-01   5.346566550765758E-01  -6.724305267602736E-01   4.490951707796187E-01   5.347888401408786E-02   6.976385191206443E+00  -5.433703958979744E-02   7.327637794341304E+00  -3.948446090299500E-02   6.675993872528859E+00  -2.231920593279208E-02
   2.000000000000000E-01   5.999999848427251E-05   7.375877202367199E+00  -1.442121580030527E+00   7.025461408494463E+00  -1.266161262062142E+00  -9.352257175766485E-01   1.136840493181808E+00   8.021487170606528E+00  -3.713317259302441E-02   8.883201262255984E+00   3.181989784957995E-02   6.992167925221048E-01  -7.625881476980642E-01   5.346378821821667E-01  -6.724116790330289E-01   4.490774150518125E-01   5.347776589766234E-02   6.976386574026051E+00  -5.433397641072493E-02   7.327608234187077E+00  -3.948438176859193E-02   6.675993405540652E+00  -2.231864641377863E-02
   2.000000000000000E-01   6.999999823165126E-05   7.375872964332693E+00  -1.442119440078417E+00   7.025438294521149E+00  -1.266142266401840E+00  -9.352016102801387E-01   1.136819897935106E+00   8.021486524290809E+00  -3.713261262584039E-02   8.883175943330354E+00   3.181901603577527E-02   6.992269427669786E-01  -7.625991584517686E-01   5.346191102113322E-01  -6.723928321218139E-01   4.490596602535080E-01   5.347664782401741E-02   6.976387957155541E+00  -5.433091334980218E-02   7.327578675713595E+00  -3.948430261537288E-02   6.675992938578192E+00  -2.231808691166731E-02
   2.000000000000000E-01   7.999999797903001E-05   7.375868726154379E+00  -1.442117300015098E+00   7.025415181522469E+00  -1.266123271509633E+00  -9.351775040150958E-01   1.136799303496595E+00   8.021485877997815E+00  -3.713205266999028E-02   8.883150625503076E+00   3.181813426297005E-02   6.992370924502165E-01  -7.626101686715395E-01   5.346003391640088E-01  -6.723739860265752E-01   4.490419063846406E-01   5.347552979315035E-02   6.976389340594853E+00  -5.432785040702348E-02   7.327549118920744E+00  -3.948422344333960E-02   6.675992471641480E+00  -2.231752742645746E-02
   2.000000000000000E-01   8.999999772640876E-05   7.375864487832261E+00  -1.442115159840573E+00   7.025392069498364E+00  -1.266104277385473E+00  -9.351533987814564E-01   1.136778709866225E+00   8.021485231727542E+00  -3.713149272547384E-02   8.883125308774080E+00   3.181725253116155E-02   6.992472415718329E-01  -7.626211783573923E-01   5.345815690401363E-01  -6.723551407472623E-01   4.490241534451474E-01   5.347441180505854E-02   6.976390724343947E+00  -5.432478758238382E-02   7.327519563808399E+00  -3.948414425249379E-02   6.675992004730512E+00  -2.231696795814856E-02
   2.000000000000000E-01   9.999999747378752E-05   7.375860249366344E+00  -1.442113019554845E+00   7.025368958448769E+00  -1.266085284029309E+00  -9.351292945791529E-01   1.136758117043942E+00   8.021484585479993E+00  -3.713093279229077E-02   8.883099993143301E+00   3.181637084034696E-02   6.992573901318404E-01  -7.626321875093407E-01   5.345627998396510E-01  -6.723362962838220E-01   4.490064014349629E-01   5.347329385973924E-02   6.976392108402756E+00  -5.432172487587777E-02   7.327490010376440E+00  -3.948406504283714E-02   6.675991537845288E+00  -2.231640850673995E-02
   2.000000000000000E-01   1.999999949475750E-04   7.375817856799104E+00  -1.442091610581860E+00   7.025137901537025E+00  -1.265895392696308E+00  -9.348883092650973E-01   1.136552233254411E+00   8.021478124254012E+00  -3.712533408373143E-02   8.882846897222070E+00   3.180755618625995E-02   6.993588448468271E-01  -7.627422496678576E-01   5.343751586074577E-01  -6.721478965109855E-01   4.488289324310570E-01   5.346211675844698E-02   6.976405966014465E+00  -5.429110430702992E-02   7.327194568451461E+00  -3.948327191205432E-02   6.675986870408603E+00  -2.231081492203889E-02
   2.000000000000000E-01   3.999999898951501E-04   7.375733028542897E+00  -1.442048759284323E+00   7.024676079795969E+00  -1.265515840211985E+00  -9.344066477543567E-01   1.136140707876967E+00   8.021465208614769E+00  -3.711414006537600E-02   8.882341034546149E+00   3.178993916439569E-02   6.995615858589161E-01  -7.629622138851807E-01   5.340001528924934E-01  -6.717713415036101E-01   4.484742729410052E-01   5.343977537611738E-02   6.976433773935600E+00  -5.422989858706397E-02   7.326604188197463E+00  -3.948168001462930E-02   6.675977543251628E+00  -2.229963282014730E-02
   2.000000000000000E-01   5.999999848427251E-04   7.375648142819324E+00  -1.442005863532728E+00   7.024214647079021E+00  -1.265136594300603E+00  -9.339253979611325E-01   1.135729505087323E+00   8.021452302053051E+00  -3.710295057677217E-02   8.881835610297710E+00   3.177233850589751E-02   6.997641024133575E-01  -7.631819647460495E-01   5.336255157635291E-01  -6.713951122010875E-01   4.481199843820741E-01   5.341745106964298E-02   6.976461705113771E+00  -5.416874005603499E-02   7.326014478599916E+00  -3.948008061415511E-02   6.675968226372855E+00  -2.228845747093438E-02
   2.000000000000000E-01   7.999999797903001E-04   7.375563199662323E+00  -1.441962923344735E+00   7.023753602883996E+00  -1.264757654559627E+00  -9.334445593594521E-01   1.135318624468893E+00   8.021439404561548E+00  -3.709176561560203E-02   8.881330623924105E+00   3.175475418874338E-02   6.999663946295623E-01  -7.634015023821747E-01   5.332512467254547E-01  -6.710192081885955E-01   4.477660662439821E-01   5.339514381767502E-02   6.976489759141806E+00  -5.410762867234746E-02   7.325425438694533E+00  -3.947847372432556E-02   6.675958919759905E+00  -2.227728886960112E-02
   2.000000000000000E-01   9.999999747378752E-04   7.375478199105855E+00  -1.441919938738027E+00   7.023292946709583E+00  -1.264379020587237E+00  -9.329641314242531E-01   1.134908065605830E+00   8.021426516132951E+00  -3.708058517954912E-02   8.880826074873632E+00   3.173718619095021E-02   7.001684626269108E-01  -7.636208269251687E-01   5.328773452840296E-01  -6.706436290520309E-01   4.474125180173511E-01   5.337285359890213E-02   6.976517935613373E+00  -5.404656439445978E-02   7.324837067518783E+00  -3.947685935880910E-02   6.675949623400417E+00  -2.226612701135249E-02
   2.000000000000000E-01   2.000000094994903E-03   7.375052336459337E+00  -1.441704350012893E+00   7.020995468328374E+00  -1.262490422965689E+00  -9.305681330838520E-01   1.132860082820126E+00   8.021362209669064E+00  -3.702475078695106E-02   8.878309869859255E+00   3.164959021298955E-02   7.011754436531811E-01  -7.647142580017958E-01   5.310133345183486E-01  -6.687705917925746E-01   4.456503075349865E-01   5.326165724351187E-02   6.976660640479651E+00  -5.374194809759282E-02   7.321905208591017E+00  -3.946867587134002E-02   6.675903294966648E+00  -2.221041869073477E-02
   2.000000000000000E-01   4.000000189989805E-03   7.374196325848385E+00  -1.441269851425806E+00   7.016429327674267E+00  -1.258735931609532E+00  -9.258066374048506E-01   1.128788012167538E+00   8.021234272287550E+00  -3.691342006587781E-02   8.873309944882426E+00   3.147560969189578E-02   7.031726577009718E-01  -7.668852134176185E-01   5.273126012830585E-01  -6.650486471640729E-01   4.421533398469501E-01   5.304052989002729E-02   6.976955002110859E+00  -5.313622475028051E-02   7.316091097332968E+00  -3.945175600846419E-02   6.675811400053461E+00  -2.209950504314506E-02
   2.000000000000000E-01   6.000000284984708E-03   7.373334629897126E+00  -1.440830939602738E+00   7.011901199451027E+00  -1.255011384324122E+00  -9.210853812265858E-01   1.124747462150758E+00   8.021107229604668E+00  -3.680253817104886E-02   8.868352882959956E+00   3.130322648810815E-02   7.051476404392873E-01  -7.690350687447050E-01   5.236478493102413E-01  -6.613585377763044E-01   4.386925611296191E-01   5.282107228810178E-02   6.977260969542421E+00  -5.253514628707781E-02   7.310342343645323E+00  -3.943411008469917E-02   6.675720510939110E+00  -2.198925808887340E-02
   2.000000000000000E-01   8.000000379979610E-03   7.372467282963707E+00  -1.440387632732021E+00   7.007410600710788E+00  -1.251316394204337E+00  -9.164038585678742E-01   1.120738032324444E+00   8.020981074456911E+00  -3.669210281689073E-02   8.863438152227515E+00   3.113241943486761E-02   7.071005106116072E-01  -7.711639535962306E-01   5.200186025995582E-01  -6.576998645719919E-01   4.352674809052562E-01   5.260326390752192E-02   6.977578153555452E+00  -5.193867230252661E-02   7.304658021333747E+00  -3.941575123565921E-02   6.675630615604215E+00  -2.187967311715493E-02
   2.000000000000000E-01   1.000000047497451E-02   7.371594319582180E+00  -1.439939949228301E+00   7.002957056768218E+00  -1.247650581055771E+00  -9.117615720350112E-01   1.116759329173008E+00   8.020855799745487E+00  -3.658211173203926E-02   8.858565229750443E+00   3.096316773272340E-02   7.090313866697711E-01  -7.732719966806985E-01   5.164243933579953E-01  -6.540722352649939E-01   4.318776172009252E-01   5.238708456955636E-02   6.977906172675969E+00  -5.134676290420985E-02   7.299037220556427E+00  -3.939669235726565E-02   6.675541702185297E+00  -2.177074545585875E-02
   2.000000000000000E-01   1.999999955296516E-02   7.367146476812175E+00  -1.437636542193322E+00   6.981229104481259E+00  -1.229746317373780E+00  -8.891218540112641E-01   1.097313409735517E+00   8.020242388808493E+00  -3.603874190619142E-02   8.834810043319330E+00   3.013953635481781E-02   7.183599797278628E-01  -7.835040277221840E-01   4.989630915271587E-01  -6.363864756486808E-01   4.154402524150515E-01   5.132994107486410E-02   6.979695967438623E+00  -4.845432356226710E-02   7.271855299951715E+00  -3.929133276026068E-02   6.675111459307636E+00  -2.123580601327767E-02
   2.000000000000000E-01   3.999999910593033E-02   7.357849847548285E+00  -1.432712652157405E+00   6.940301036479813E+00  -1.195925042020072E+00  -8.465216555472983E-01   1.060517963711197E+00   8.019077695053850E+00  -3.498405566876252E-02   8.790158038122835E+00   2.859792836518265E-02   7.354349140701995E-01  -8.024765617165631E-01   4.664208402772245E-01  -6.031354456184164E-01   3.849519311204947E-01   4.932715090013660E-02   6.983889384956179E+00  -4.299020790938150E-02   7.221775281721779E+00  -3.903489819681122E-02   6.674318216276132E+00  -2.021264494145712E-02
   2.000000000000000E-01   5.999999865889549E-02   7.348048801264537E+00  -1.427383315867131E+00   6.902422955913202E+00  -1.164497546173598E+00  -8.071573857645382E-01   1.026252698325965E+00   8.017990560944085E+00  -3.397035741181087E-02   8.748962687965301E+00   2.718319764662952E-02   7.504959416207747E-01  -8.195591956981697E-01   4.367371497930378E-01  -5.724463972530863E-01   3.573211318877269E-01   4.745939973168005E-02   6.988655157164299E+00  -3.792527470880044E-02   7.176797309840745E+00  -3.872608064348097E-02   6.673606236320613E+00  -1.924826336477049E-02
   2.000000000000000E-01   7.999999821186066E-02   7.337780209249966E+00  -1.421670506973393E+00   6.867260286810636E+00  -1.135197245553020E+00  -7.706773948873478E-01   9.942413934827437E-01   8.016975126262922E+00  -3.299565607955585E-02   8.710852778065728E+00   2.588076788849083E-02   7.636556068607022E-01  -8.348645744672574E-01   4.095833378262042E-01  -5.440419111005209E-01   3.322100337194913E-01   4.571246066370254E-02   6.993746941631720E+00  -3.322855581748535E-02   7.136288353875449E+00  -3.837372033269598E-02   6.672966510169780E+00  -1.833873380919694E-02
   2.000000000000000E-01   9.999999776482582E-02   7.327081278361531E+00  -1.415597176483578E+00   6.834526324898746E+00  -1.107796277335529E+00  -7.367798967070968E-01   9.642477963222091E-01   8.016026025801860E+00  -3.205807728706157E-02   8.675509093313165E+00   2.467818600779862E-02   7.750236905720381E-01  -8.484993275061780E-01   3.846782219957893E-01  -5.176838448625464E-01   3.093300321088567E-01   4.407413631851090E-02   6.998966014785996E+00  -2.887225162871875E-02   7.099709691060855E+00  -3.798527682468310E-02   6.672391102790058E+00  -1.748042943595906E-02
   2.000000000000000E-01   2.000000000000002E-01   7.268410340351208E+00  -1.380651626633356E+00   6.699684100201326E+00  -9.932673882668810E-01  -5.980041985965878E-01   8.383004214533621E-01   8.012116960167383E+00  -2.786862064226071E-02   8.531762899695746E+00   1.983477725542102E-02   8.086211634860225E-01  -8.949912750534482E-01   2.864527509601909E-01  -4.102522565590435E-01   2.207927473007355E-01   3.718770909542708E-02   7.022464674313238E+00  -1.139274435219428E-02   6.961687425061529E+00  -3.569312116695467E-02   6.670260518349052E+00  -1.384830010818750E-02
   2.000000000000000E-01   2.999999999999998E-01   7.204190225710101E+00  -1.340176672151597E+00   6.599245635878761E+00  -9.054824455786961E-01  -4.959541348747028E-01   7.412268102023534E-01   8.009277026217779E+00  -2.438069284621664E-02   8.427531778659869E+00   1.635755325778255E-02   8.120463538588777E-01  -9.130038020054703E-01   2.188111935353918E-01  -3.319825619316228E-01   1.618736144702908E-01   3.189261861133477E-02   7.036036225163123E+00   5.514715974678508E-04   6.873787633989775E+00  -3.314057162216878E-02   6.668970359592956E+00  -1.108630140056208E-02
   2.000000000000000E-01   3.999999999999999E-01   7.137904780943201E+00  -1.296681002820846E+00   6.521489163821543E+00  -8.353192674470395E-01  -4.181355917283273E-01   6.634746131698114E-01   8.007184472197158E+00  -2.145271902916335E-02   8.349380328149531E+00   1.375339124141550E-02   7.951052680607381E-01  -9.110811507344296E-01   1.704902514444808E-01  -2.729679220845487E-01   1.212116401401346E-01   2.768228246652253E-02   7.038248785114906E+00   8.601826757689401E-03   6.815637681590959E+00  -3.057576424222594E-02   6.668171673656451E+00  -8.960198648655852E-03
   2.000000000000000E-01   5.000000000000000E-01   7.072067878856413E+00  -1.252087268527971E+00   6.459528528216704E+00  -7.774797030012202E-01  -3.571593067753303E-01   5.994426349157547E-01   8.005622604627666E+00  -1.897629061837669E-02   8.289295844599348E+00   1.173930361298540E-02   7.652682400280952E-01  -8.956963790718956E-01   1.349941008997181E-01  -2.273249914431800E-01   9.235243074622594E-02   2.425356626825449E-02   7.031014448916810E+00   1.390274488556798E-02   6.775999481468665E+00  -2.811639131021585E-02   6.667667168728499E+00  -7.305348588486730E-03
   2.000000000000000E-01   6.000000000000001E-01   7.008331885494880E+00  -1.207745718156962E+00   6.409036450443574E+00  -7.286646156795831E-01  -3.083576279352725E-01   5.456015049196832E-01   8.004442971338710E+00  -1.686736747782901E-02   8.242186459251467E+00   1.014182551946665E-02   7.279437114458875E-01  -8.716060510491372E-01   1.083354968006717E-01  -1.913219658604730E-01   7.140446158927417E-02   2.141133274660378E-02   7.017019687379943E+00   1.726524492502112E-02   6.748309066956756E+00  -2.581558099202414E-02   6.667342537102476E+00  -6.004171687238544E-03
   2.000000000000000E-01   7.000000000000002E-01   6.947682098367691E+00  -1.164537470053109E+00   6.367147601146330E+00  -6.867031102259614E-01  -2.686293424795820E-01   4.995973306606714E-01   8.003542273930362E+00  -1.506007679861050E-02   8.204658070333711E+00   8.848943140578172E-03   6.868889399063027E-01  -8.422123335127758E-01   8.794812654500343E-02  -1.624707784302472E-01   5.591307745139253E-02   1.902269963618530E-02   6.998730144244728E+00   1.926638940264531E-02   6.728560563317949E+00  -2.369311821659431E-02   6.667130055375280E+00  -4.971496987024556E-03
